processflag	insert_platform	insert_user	insert_date	update_platform	update_user	update_date	delete_platform	delete_user	delete_date	cru_csvnote	is_erpsent	is_enabled	i	id	code_erp	description	company	first_name	last_name_1	last_name_2	taxid_nr	address	email	phone_1	phone_2	contact	contact_phone	is_robinson_email	id_country	id_seller	id_type	last_sale	is_validated	id_userext	id_type_gender	birthdate	bonus_points
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	186	400001011096	Desc. CUSTOMER DEMO (186)	Comp. Desc. CUSTOMER DEMO (186)	Fn. 400001011096	Ln1. 400001011096	Ln2. DEMO 186	\N	Addr. DEMMO OF 186	email186@somedomain.loc	ph1-594-9555	ph2-	Cont. DEMO CONTACT 186	Cont ph. 400001	Yes	1	4	0	40796.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	187	400001014080	Desc. CUSTOMER DEMO (187)	Comp. Desc. CUSTOMER DEMO (187)	Fn. 400001014080	Ln1. 400001014080	Ln2. DEMO 187	\N	Addr. DEMMO OF 187	email187@somedomain.loc	ph1-5850027	ph2-	Cont. DEMO CONTACT 187	Cont ph. 400001	Yes	1	4	0	40591.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	188	400001014028	Desc. CUSTOMER DEMO (188)	Comp. Desc. CUSTOMER DEMO (188)	Fn. 400001014028	Ln1. 400001014028	Ln2. DEMO 188	\N	Addr. DEMMO OF 188	email188@somedomain.loc	ph1-593-0714	ph2-	Cont. DEMO CONTACT 188	Cont ph. 400001	Yes	1	4	0	41282.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	189	400001014349	Desc. CUSTOMER DEMO (189)	Comp. Desc. CUSTOMER DEMO (189)	Fn. 400001014349	Ln1. 400001014349	Ln2. DEMO 189	\N	Addr. DEMMO OF 189	email189@somedomain.loc	ph1-592-7328	ph2-	Cont. DEMO CONTACT 189	Cont ph. 400001	Yes	1	4	0	40712.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	190	400001014493	Desc. CUSTOMER DEMO (190)	Comp. Desc. CUSTOMER DEMO (190)	Fn. 400001014493	Ln1. 400001014493	Ln2. DEMO 190	\N	Addr. DEMMO OF 190	email190@somedomain.loc	ph1-738-6868	ph2-	Cont. DEMO CONTACT 190	Cont ph. 400001	Yes	1	4	0	41227.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	191	400001014646	Desc. CUSTOMER DEMO (191)	Comp. Desc. CUSTOMER DEMO (191)	Fn. 400001014646	Ln1. 400001014646	Ln2. DEMO 191	\N	Addr. DEMMO OF 191	email191@somedomain.loc	ph1-586-3404	ph2-560-8708	Cont. DEMO CONTACT 191	Cont ph. 400001	Yes	1	4	0	40855.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	192	400001014271	Desc. CUSTOMER DEMO (192)	Comp. Desc. CUSTOMER DEMO (192)	Fn. 400001014271	Ln1. 400001014271	Ln2. DEMO 192	\N	Addr. DEMMO OF 192	email192@somedomain.loc	ph1-583-5191	ph2-	Cont. DEMO CONTACT 192	Cont ph. 400001	Yes	1	4	0	41113.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	193	400001014547	Desc. CUSTOMER DEMO (193)	Comp. Desc. CUSTOMER DEMO (193)	Fn. 400001014547	Ln1. 400001014547	Ln2. DEMO 193	\N	Addr. DEMMO OF 193	email193@somedomain.loc	ph1-592-7896	ph2-	Cont. DEMO CONTACT 193	Cont ph. 400001	Yes	1	4	0	41241.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	194	400001014622	Desc. CUSTOMER DEMO (194)	Comp. Desc. CUSTOMER DEMO (194)	Fn. 400001014622	Ln1. 400001014622	Ln2. DEMO 194	\N	Addr. DEMMO OF 194	email194@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 194	Cont ph. 400001	Yes	1	4	0	40841.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	195	400001014806	Desc. CUSTOMER DEMO (195)	Comp. Desc. CUSTOMER DEMO (195)	Fn. 400001014806	Ln1. 400001014806	Ln2. DEMO 195	\N	Addr. DEMMO OF 195	email195@somedomain.loc	ph1-594-8961	ph2-584-4275	Cont. DEMO CONTACT 195	Cont ph. 400001	No	1	4	0	41078.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	196	400001015018	Desc. CUSTOMER DEMO (196)	Comp. Desc. CUSTOMER DEMO (196)	Fn. 400001015018	Ln1. 400001015018	Ln2. DEMO 196	\N	Addr. DEMMO OF 196	email196@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 196	Cont ph. 400001	Yes	1	4	0	41113.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	197	400001015124	Desc. CUSTOMER DEMO (197)	Comp. Desc. CUSTOMER DEMO (197)	Fn. 400001015124	Ln1. 400001015124	Ln2. DEMO 197	\N	Addr. DEMMO OF 197	email197@somedomain.loc	ph1-564-2829	ph2-	Cont. DEMO CONTACT 197	Cont ph. 400001	Yes	1	4	0	41090.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	198	400001015131	Desc. CUSTOMER DEMO (198)	Comp. Desc. CUSTOMER DEMO (198)	Fn. 400001015131	Ln1. 400001015131	Ln2. DEMO 198	\N	Addr. DEMMO OF 198	email198@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 198	Cont ph. 400001	Yes	1	4	0	41094.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	199	400001013755	Desc. CUSTOMER DEMO (199)	Comp. Desc. CUSTOMER DEMO (199)	Fn. 400001013755	Ln1. 400001013755	Ln2. DEMO 199	\N	Addr. DEMMO OF 199	email199@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 199	Cont ph. 400001	Yes	1	4	0	40288.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	200	400001013168	Desc. CUSTOMER DEMO (200)	Comp. Desc. CUSTOMER DEMO (200)	Fn. 400001013168	Ln1. 400001013168	Ln2. DEMO 200	\N	Addr. DEMMO OF 200	email200@somedomain.loc	ph1-587-8710	ph2-	Cont. DEMO CONTACT 200	Cont ph. 400001	Yes	1	4	0	0.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	201	400001001097	Desc. CUSTOMER DEMO (201)	Comp. Desc. CUSTOMER DEMO (201)	Fn. 400001001097	Ln1. 400001001097	Ln2. DEMO 201	\N	Addr. DEMMO OF 201	email201@somedomain.loc	ph1-586-3900 ex	ph2-	Cont. DEMO CONTACT 201	Cont ph. 400001	Yes	1	4	0	41111.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	202	400001001554	Desc. CUSTOMER DEMO (202)	Comp. Desc. CUSTOMER DEMO (202)	Fn. 400001001554	Ln1. 400001001554	Ln2. DEMO 202	\N	Addr. DEMMO OF 202	email202@somedomain.loc	ph1-585  0999	ph2-	Cont. DEMO CONTACT 202	Cont ph. 400001	Yes	1	4	0	41016.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	203	400001001912	Desc. CUSTOMER DEMO (203)	Comp. Desc. CUSTOMER DEMO (203)	Fn. 400001001912	Ln1. 400001001912	Ln2. DEMO 203	\N	Addr. DEMMO OF 203	email203@somedomain.loc	ph1-586-6225	ph2-	Cont. DEMO CONTACT 203	Cont ph. 400001	Yes	1	4	0	40509.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	204	400001005453	Desc. CUSTOMER DEMO (204)	Comp. Desc. CUSTOMER DEMO (204)	Fn. 400001005453	Ln1. 400001005453	Ln2. DEMO 204	\N	Addr. DEMMO OF 204	email204@somedomain.loc	ph1-584-5660	ph2-594-8365	Cont. DEMO CONTACT 204	Cont ph. 400001	Yes	1	4	0	41289.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	205	400001006337	Desc. CUSTOMER DEMO (205)	Comp. Desc. CUSTOMER DEMO (205)	Fn. 400001006337	Ln1. 400001006337	Ln2. DEMO 205	\N	Addr. DEMMO OF 205	email205@somedomain.loc	ph1-585 4957	ph2-	Cont. DEMO CONTACT 205	Cont ph. 400001	Yes	1	4	0	40782.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	206		Desc. CUSTOMER DEMO (206)	Comp. Desc. CUSTOMER DEMO (206)	Fn. 	Ln1. 	Ln2. DEMO 206	\N	Addr. DEMMO OF 206	email206@somedomain.loc	ph1-583-3030	ph2-583-4050	Cont. DEMO CONTACT 206	Cont ph. 	Yes	1	4	0	41057.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	207		Desc. CUSTOMER DEMO (207)	Comp. Desc. CUSTOMER DEMO (207)	Fn. 	Ln1. 	Ln2. DEMO 207	\N	Addr. DEMMO OF 207	email207@somedomain.loc	ph1-(phone) 583	ph2-(fax)583 49	Cont. DEMO CONTACT 207	Cont ph. 	Yes	1	4	0	41211.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	208		Desc. CUSTOMER DEMO (208)	Comp. Desc. CUSTOMER DEMO (208)	Fn. 	Ln1. 	Ln2. DEMO 208	\N	Addr. DEMMO OF 208	email208@somedomain.loc	ph1-588-3556	ph2-588-0460	Cont. DEMO CONTACT 208	Cont ph. 	Yes	1	4	0	41304.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	209		Desc. CUSTOMER DEMO (209)	Comp. Desc. CUSTOMER DEMO (209)	Fn. 	Ln1. 	Ln2. DEMO 209	\N	Addr. DEMMO OF 209	email209@somedomain.loc	ph1-584-5566	ph2-584-8469	Cont. DEMO CONTACT 209	Cont ph. 	Yes	1	4	0	41303.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	210		Desc. CUSTOMER DEMO (210)	Comp. Desc. CUSTOMER DEMO (210)	Fn. 	Ln1. 	Ln2. DEMO 210	\N	Addr. DEMMO OF 210	email210@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 210	Cont ph. 	Yes	1	4	0	41303.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	211	400001006795	Desc. CUSTOMER DEMO (211)	Comp. Desc. CUSTOMER DEMO (211)	Fn. 400001006795	Ln1. 400001006795	Ln2. DEMO 211	\N	Addr. DEMMO OF 211	email211@somedomain.loc	ph1-584-5441	ph2-	Cont. DEMO CONTACT 211	Cont ph. 400001	Yes	1	4	0	40099.470	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	212		Desc. CUSTOMER DEMO (212)	Comp. Desc. CUSTOMER DEMO (212)	Fn. 	Ln1. 	Ln2. DEMO 212	\N	Addr. DEMMO OF 212	email212@somedomain.loc	ph1-588-2927	ph2-583-8388	Cont. DEMO CONTACT 212	Cont ph. 	Yes	1	4	0	39829.444	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	213	400001008355	Desc. CUSTOMER DEMO (213)	Comp. Desc. CUSTOMER DEMO (213)	Fn. 400001008355	Ln1. 400001008355	Ln2. DEMO 213	\N	Addr. DEMMO OF 213	email213@somedomain.loc	ph1-732-2397	ph2-568-1936	Cont. DEMO CONTACT 213	Cont ph. 400001	Yes	1	4	0	40310.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	214	400001007198	Desc. CUSTOMER DEMO (214)	Comp. Desc. CUSTOMER DEMO (214)	Fn. 400001007198	Ln1. 400001007198	Ln2. DEMO 214	\N	Addr. DEMMO OF 214	email214@somedomain.loc	ph1-587-3611	ph2-	Cont. DEMO CONTACT 214	Cont ph. 400001	Yes	1	4	0	39841.653	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	215		Desc. CUSTOMER DEMO (215)	Comp. Desc. CUSTOMER DEMO (215)	Fn. 	Ln1. 	Ln2. DEMO 215	\N	Addr. DEMMO OF 215	email215@somedomain.loc	ph1-823708	ph2-823725	Cont. DEMO CONTACT 215	Cont ph. 	Yes	1	4	0	41249.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	216		Desc. CUSTOMER DEMO (216)	Comp. Desc. CUSTOMER DEMO (216)	Fn. 	Ln1. 	Ln2. DEMO 216	\N	Addr. DEMMO OF 216	email216@somedomain.loc	ph1-588-2992	ph2-588-5874	Cont. DEMO CONTACT 216	Cont ph. 	Yes	1	4	0	40017.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	217	400001007259	Desc. CUSTOMER DEMO (217)	Comp. Desc. CUSTOMER DEMO (217)	Fn. 400001007259	Ln1. 400001007259	Ln2. DEMO 217	\N	Addr. DEMMO OF 217	email217@somedomain.loc	ph1-583-6750	ph2-583-6442	Cont. DEMO CONTACT 217	Cont ph. 400001	Yes	1	4	0	41303.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	218	400001007440	Desc. CUSTOMER DEMO (218)	Comp. Desc. CUSTOMER DEMO (218)	Fn. 400001007440	Ln1. 400001007440	Ln2. DEMO 218	\N	Addr. DEMMO OF 218	email218@somedomain.loc	ph1-5834861 (te	ph2-5627118	Cont. DEMO CONTACT 218	Cont ph. 400001	Yes	1	4	0	40186.411	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	219	400001007631	Desc. CUSTOMER DEMO (219)	Comp. Desc. CUSTOMER DEMO (219)	Fn. 400001007631	Ln1. 400001007631	Ln2. DEMO 219	\N	Addr. DEMMO OF 219	email219@somedomain.loc	ph1-585-0485	ph2-5853383	Cont. DEMO CONTACT 219	Cont ph. 400001	Yes	1	4	0	41197.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	220	400001007938	Desc. CUSTOMER DEMO (220)	Comp. Desc. CUSTOMER DEMO (220)	Fn. 400001007938	Ln1. 400001007938	Ln2. DEMO 220	\N	Addr. DEMMO OF 220	email220@somedomain.loc	ph1-583-7370	ph2-583-7380	Cont. DEMO CONTACT 220	Cont ph. 400001	Yes	1	4	0	41125.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	221	400001008256	Desc. CUSTOMER DEMO (221)	Comp. Desc. CUSTOMER DEMO (221)	Fn. 400001008256	Ln1. 400001008256	Ln2. DEMO 221	\N	Addr. DEMMO OF 221	email221@somedomain.loc	ph1-582-8993	ph2-582-7108	Cont. DEMO CONTACT 221	Cont ph. 400001	Yes	1	4	0	41255.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	222	400001008386	Desc. CUSTOMER DEMO (222)	Comp. Desc. CUSTOMER DEMO (222)	Fn. 400001008386	Ln1. 400001008386	Ln2. DEMO 222	\N	Addr. DEMMO OF 222	email222@somedomain.loc	ph1-585-1413	ph2-585-1312	Cont. DEMO CONTACT 222	Cont ph. 400001	Yes	1	4	0	41186.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	223	400001008447	Desc. CUSTOMER DEMO (223)	Comp. Desc. CUSTOMER DEMO (223)	Fn. 400001008447	Ln1. 400001008447	Ln2. DEMO 223	\N	Addr. DEMMO OF 223	email223@somedomain.loc	ph1-592-5921	ph2-	Cont. DEMO CONTACT 223	Cont ph. 400001	Yes	1	4	0	41307.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	224	400001008478	Desc. CUSTOMER DEMO (224)	Comp. Desc. CUSTOMER DEMO (224)	Fn. 400001008478	Ln1. 400001008478	Ln2. DEMO 224	\N	Addr. DEMMO OF 224	email224@somedomain.loc	ph1-7398545	ph2-	Cont. DEMO CONTACT 224	Cont ph. 400001	No	1	4	0	41298.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	225	400001008768	Desc. CUSTOMER DEMO (225)	Comp. Desc. CUSTOMER DEMO (225)	Fn. 400001008768	Ln1. 400001008768	Ln2. DEMO 225	\N	Addr. DEMMO OF 225	email225@somedomain.loc	ph1-587-7793	ph2-	Cont. DEMO CONTACT 225	Cont ph. 400001	Yes	1	4	0	40422.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	226	400001009093	Desc. CUSTOMER DEMO (226)	Comp. Desc. CUSTOMER DEMO (226)	Fn. 400001009093	Ln1. 400001009093	Ln2. DEMO 226	\N	Addr. DEMMO OF 226	email226@somedomain.loc	ph1-584-5310	ph2-584-2255	Cont. DEMO CONTACT 226	Cont ph. 400001	Yes	1	4	0	41311.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	227	400001009536	Desc. CUSTOMER DEMO (227)	Comp. Desc. CUSTOMER DEMO (227)	Fn. 400001009536	Ln1. 400001009536	Ln2. DEMO 227	\N	Addr. DEMMO OF 227	email227@somedomain.loc	ph1-582 1307	ph2-583 3321	Cont. DEMO CONTACT 227	Cont ph. 400001	Yes	1	4	0	41318.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	228	400001011249	Desc. CUSTOMER DEMO (228)	Comp. Desc. CUSTOMER DEMO (228)	Fn. 400001011249	Ln1. 400001011249	Ln2. DEMO 228	\N	Addr. DEMMO OF 228	email228@somedomain.loc	ph1-749-3838	ph2-	Cont. DEMO CONTACT 228	Cont ph. 400001	Yes	1	4	0	40556.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	229	400001013106	Desc. CUSTOMER DEMO (229)	Comp. Desc. CUSTOMER DEMO (229)	Fn. 400001013106	Ln1. 400001013106	Ln2. DEMO 229	\N	Addr. DEMMO OF 229	email229@somedomain.loc	ph1-583-7401	ph2-583-7402	Cont. DEMO CONTACT 229	Cont ph. 400001	Yes	1	4	0	40858.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	230	400001011089	Desc. CUSTOMER DEMO (230)	Comp. Desc. CUSTOMER DEMO (230)	Fn. 400001011089	Ln1. 400001011089	Ln2. DEMO 230	\N	Addr. DEMMO OF 230	email230@somedomain.loc	ph1-587-8117	ph2-587-5389	Cont. DEMO CONTACT 230	Cont ph. 400001	Yes	1	4	0	0.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	231	400001014424	Desc. CUSTOMER DEMO (231)	Comp. Desc. CUSTOMER DEMO (231)	Fn. 400001014424	Ln1. 400001014424	Ln2. DEMO 231	\N	Addr. DEMMO OF 231	email231@somedomain.loc	ph1-584-3580	ph2-	Cont. DEMO CONTACT 231	Cont ph. 400001	Yes	1	4	0	0.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	232	400001014844	Desc. CUSTOMER DEMO (232)	Comp. Desc. CUSTOMER DEMO (232)	Fn. 400001014844	Ln1. 400001014844	Ln2. DEMO 232	\N	Addr. DEMMO OF 232	email232@somedomain.loc	ph1-749-1158	ph2-	Cont. DEMO CONTACT 232	Cont ph. 400001	Yes	1	4	0	40922.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	233	400001014851	Desc. CUSTOMER DEMO (233)	Comp. Desc. CUSTOMER DEMO (233)	Fn. 400001014851	Ln1. 400001014851	Ln2. DEMO 233	\N	Addr. DEMMO OF 233	email233@somedomain.loc	ph1-592-1757	ph2-	Cont. DEMO CONTACT 233	Cont ph. 400001	Yes	1	4	0	40922.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	234	400001015094	Desc. CUSTOMER DEMO (234)	Comp. Desc. CUSTOMER DEMO (234)	Fn. 400001015094	Ln1. 400001015094	Ln2. DEMO 234	\N	Addr. DEMMO OF 234	email234@somedomain.loc	ph1-5925629	ph2-ZAHRA	Cont. DEMO CONTACT 234	Cont ph. 400001	Yes	1	4	0	41054.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	235	400001006146	Desc. CUSTOMER DEMO (235)	Comp. Desc. CUSTOMER DEMO (235)	Fn. 400001006146	Ln1. 400001006146	Ln2. DEMO 235	\N	Addr. DEMMO OF 235	email235@somedomain.loc	ph1-735-9999/59	ph2-	Cont. DEMO CONTACT 235	Cont ph. 400001	Yes	1	4	0	40253.451	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	236		Desc. CUSTOMER DEMO (236)	Comp. Desc. CUSTOMER DEMO (236)	Fn. 	Ln1. 	Ln2. DEMO 236	\N	Addr. DEMMO OF 236	email236@somedomain.loc	ph1-584-0328	ph2-584-0328	Cont. DEMO CONTACT 236	Cont ph. 	Yes	1	4	0	40625.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	237		Desc. CUSTOMER DEMO (237)	Comp. Desc. CUSTOMER DEMO (237)	Fn. 	Ln1. 	Ln2. DEMO 237	\N	Addr. DEMMO OF 237	email237@somedomain.loc	ph1-583-9768	ph2-583-9767	Cont. DEMO CONTACT 237	Cont ph. 	Yes	1	4	0	41292.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	238		Desc. CUSTOMER DEMO (238)	Comp. Desc. CUSTOMER DEMO (238)	Fn. 	Ln1. 	Ln2. DEMO 238	\N	Addr. DEMMO OF 238	email238@somedomain.loc	ph1-586-2226	ph2-	Cont. DEMO CONTACT 238	Cont ph. 	Yes	1	4	0	40695.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	239		Desc. CUSTOMER DEMO (239)	Comp. Desc. CUSTOMER DEMO (239)	Fn. 	Ln1. 	Ln2. DEMO 239	\N	Addr. DEMMO OF 239	email239@somedomain.loc	ph1-831001	ph2-	Cont. DEMO CONTACT 239	Cont ph. 	Yes	1	4	0	40484.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	240		Desc. CUSTOMER DEMO (240)	Comp. Desc. CUSTOMER DEMO (240)	Fn. 	Ln1. 	Ln2. DEMO 240	\N	Addr. DEMMO OF 240	email240@somedomain.loc	ph1-838500	ph2-821966	Cont. DEMO CONTACT 240	Cont ph. 	Yes	1	4	0	40353.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	241		Desc. CUSTOMER DEMO (241)	Comp. Desc. CUSTOMER DEMO (241)	Fn. 	Ln1. 	Ln2. DEMO 241	\N	Addr. DEMMO OF 241	email241@somedomain.loc	ph1-592-2664	ph2-	Cont. DEMO CONTACT 241	Cont ph. 	Yes	1	4	0	41088.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	242		Desc. CUSTOMER DEMO (242)	Comp. Desc. CUSTOMER DEMO (242)	Fn. 	Ln1. 	Ln2. DEMO 242	\N	Addr. DEMMO OF 242	email242@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 242	Cont ph. 	Yes	1	4	0	0.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	243		Desc. CUSTOMER DEMO (243)	Comp. Desc. CUSTOMER DEMO (243)	Fn. 	Ln1. 	Ln2. DEMO 243	\N	Addr. DEMMO OF 243	email243@somedomain.loc	ph1-583 8500	ph2-	Cont. DEMO CONTACT 243	Cont ph. 	Yes	1	4	0	40708.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	244	400001007587	Desc. CUSTOMER DEMO (244)	Comp. Desc. CUSTOMER DEMO (244)	Fn. 400001007587	Ln1. 400001007587	Ln2. DEMO 244	\N	Addr. DEMMO OF 244	email244@somedomain.loc	ph1-593-1132	ph2-583-6634	Cont. DEMO CONTACT 244	Cont ph. 400001	Yes	1	4	0	40390.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	245	400001008133	Desc. CUSTOMER DEMO (245)	Comp. Desc. CUSTOMER DEMO (245)	Fn. 400001008133	Ln1. 400001008133	Ln2. DEMO 245	\N	Addr. DEMMO OF 245	email245@somedomain.loc	ph1-583-6634	ph2-562-5659	Cont. DEMO CONTACT 245	Cont ph. 400001	Yes	1	4	0	41033.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	246	400001008836	Desc. CUSTOMER DEMO (246)	Comp. Desc. CUSTOMER DEMO (246)	Fn. 400001008836	Ln1. 400001008836	Ln2. DEMO 246	\N	Addr. DEMMO OF 246	email246@somedomain.loc	ph1-	ph2-5925608	Cont. DEMO CONTACT 246	Cont ph. 400001	Yes	1	4	0	40991.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	247	400001013533	Desc. CUSTOMER DEMO (247)	Comp. Desc. CUSTOMER DEMO (247)	Fn. 400001013533	Ln1. 400001013533	Ln2. DEMO 247	\N	Addr. DEMMO OF 247	email247@somedomain.loc	ph1-592-5608	ph2-	Cont. DEMO CONTACT 247	Cont ph. 400001	Yes	1	4	0	41131.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	248	400001014011	Desc. CUSTOMER DEMO (248)	Comp. Desc. CUSTOMER DEMO (248)	Fn. 400001014011	Ln1. 400001014011	Ln2. DEMO 248	\N	Addr. DEMMO OF 248	email248@somedomain.loc	ph1-Tel :588-92	ph2-Fax : 588-9	Cont. DEMO CONTACT 248	Cont ph. 400001	Yes	1	4	0	41065.000	1	\N	\N	\N	0
